,pred_labels
23500,1
23501,0
23502,1
23503,0
23504,1
23505,1
23506,1
23507,1
23508,1
23509,1
23510,1
23511,1
23512,1
23513,1
23514,1
23515,1
23516,1
23517,1
23518,1
23519,1
23520,1
23521,1
23522,1
23523,0
23524,1
23525,1
23526,1
23527,1
23528,1
23529,1
23530,1
23531,1
23532,1
23533,1
23534,1
23535,1
23536,1
23537,1
23538,1
23539,1
23540,1
23541,1
23542,1
23543,1
23544,1
23545,1
23546,1
23547,2
23548,1
23549,1
23550,1
23551,1
23552,1
23553,1
23554,1
23555,1
23556,1
23557,0
23558,1
23559,1
23560,1
23561,1
23562,1
23563,1
23564,1
23565,1
23566,1
23567,1
23568,1
23569,1
23570,1
23571,1
23572,1
23573,1
23574,1
23575,1
23576,1
23577,1
23578,1
23579,0
23580,1
23581,1
23582,1
23583,1
23584,1
23585,1
23586,1
23587,1
23588,1
23589,1
23590,1
23591,1
23592,1
23593,1
23594,1
23595,1
23596,1
23597,1
23598,0
23599,0
23600,1
23601,1
23602,1
23603,1
23604,1
23605,1
23606,1
23607,1
23608,1
23609,1
23610,1
23611,1
23612,1
23613,1
23614,1
23615,1
23616,1
23617,1
23618,1
23619,1
23620,1
23621,1
23622,1
23623,1
23624,1
23625,1
23626,1
23627,1
23628,1
23629,1
23630,1
23631,1
23632,1
23633,1
23634,1
23635,1
23636,1
23637,1
23638,1
23639,1
23640,1
23641,1
23642,1
23643,1
23644,1
23645,1
23646,1
23647,1
23648,1
23649,1
23650,1
23651,1
23652,1
23653,1
23654,1
23655,1
23656,1
23657,1
23658,1
23659,1
23660,1
23661,1
23662,1
23663,1
23664,1
23665,1
23666,1
23667,1
23668,1
23669,1
23670,0
23671,0
23672,0
23673,0
23674,0
23675,0
23676,0
23677,0
23678,1
23679,0
23680,0
23681,0
23682,0
23683,1
23684,1
23685,1
23686,1
23687,1
23688,1
23689,1
23690,1
23691,1
23692,1
23693,1
23694,1
23695,1
23696,1
23697,1
23698,0
23699,0
23700,0
23701,0
23702,0
23703,0
23704,0
23705,0
23706,0
23707,0
23708,0
23709,0
23710,0
23711,0
23712,0
23713,1
23714,1
23715,1
23716,1
23717,1
23718,1
23719,1
23720,1
23721,1
23722,1
23723,1
23724,1
23725,1
23726,1
23727,1
23728,1
23729,1
23730,1
23731,1
23732,1
23733,1
23734,1
23735,1
23736,1
23737,1
23738,1
23739,1
23740,1
23741,1
23742,1
23743,1
23744,1
23745,1
23746,0
23747,1
23748,1
23749,0
23750,1
23751,1
23752,1
23753,1
23754,1
23755,1
23756,1
23757,1
23758,1
23759,1
23760,1
23761,1
23762,1
23763,1
23764,1
23765,1
23766,1
23767,1
23768,1
23769,1
23770,1
23771,1
23772,1
23773,1
23774,1
23775,1
23776,1
23777,1
23778,1
23779,1
23780,1
23781,1
23782,1
23783,1
23784,1
23785,1
23786,1
23787,1
23788,1
23789,1
23790,1
23791,1
23792,1
23793,1
23794,1
23795,1
23796,1
23797,1
23798,1
23799,1
23800,1
23801,1
23802,1
23803,1
23804,1
23805,1
23806,1
23807,1
23808,1
23809,1
23810,0
23811,0
23812,0
23813,1
23814,1
23815,1
23816,1
23817,1
23818,1
23819,1
23820,1
23821,1
23822,1
23823,1
23824,1
23825,1
23826,1
23827,1
23828,1
23829,1
23830,1
23831,1
23832,1
23833,1
23834,1
23835,1
23836,1
23837,1
23838,1
23839,1
23840,0
23841,1
23842,1
23843,1
23844,1
23845,1
23846,0
23847,1
23848,1
23849,1
23850,1
23851,1
23852,1
23853,1
23854,1
23855,1
23856,1
23857,1
23858,1
23859,1
23860,1
23861,1
23862,1
23863,0
23864,1
23865,1
23866,2
23867,1
23868,1
23869,1
23870,1
23871,1
23872,1
23873,1
23874,1
23875,1
23876,0
23877,1
23878,0
23879,1
23880,1
23881,0
23882,1
23883,0
23884,1
23885,1
23886,1
23887,1
23888,1
23889,1
23890,1
23891,1
23892,1
23893,1
23894,1
23895,1
23896,1
23897,1
23898,1
23899,1
23900,1
23901,1
23902,1
23903,1
23904,1
23905,1
23906,1
23907,1
23908,1
23909,1
23910,1
23911,1
23912,1
23913,1
23914,1
23915,0
23916,1
23917,1
23918,1
23919,1
23920,1
23921,1
23922,1
23923,1
23924,1
23925,2
23926,1
23927,1
23928,0
23929,1
23930,1
23931,0
23932,0
23933,0
23934,0
23935,1
23936,1
23937,1
23938,1
23939,1
23940,1
23941,1
23942,1
23943,1
23944,1
23945,1
23946,1
23947,1
23948,2
23949,1
23950,1
23951,1
23952,1
23953,2
23954,1
23955,1
23956,1
23957,1
23958,0
23959,1
23960,1
23961,1
23962,1
23963,1
23964,1
23965,1
23966,1
23967,1
23968,1
23969,1
23970,1
23971,1
23972,1
23973,1
23974,1
23975,1
23976,1
23977,1
23978,1
23979,1
23980,1
23981,1
23982,1
23983,1
23984,1
23985,0
23986,1
23987,1
23988,1
23989,1
23990,1
23991,1
23992,1
23993,1
23994,1
23995,1
23996,1
23997,1
23998,2
23999,1
24000,1
24001,1
24002,1
24003,1
24004,1
24005,1
24006,1
24007,1
24008,1
24009,1
24010,1
24011,1
24012,1
24013,1
24014,1
24015,1
24016,1
24017,1
24018,1
24019,1
24020,1
24021,1
24022,1
24023,1
24024,1
24025,1
24026,1
24027,1
24028,1
24029,1
24030,1
24031,1
24032,1
24033,1
24034,1
24035,1
24036,1
24037,1
24038,1
24039,1
24040,1
24041,1
24042,1
24043,1
24044,1
24045,1
24046,1
24047,1
24048,1
24049,1
24050,1
24051,1
24052,1
24053,1
24054,1
24055,1
24056,1
24057,1
24058,1
24059,1
24060,1
24061,1
24062,1
24063,1
24064,1
24065,1
24066,1
24067,1
24068,1
24069,1
24070,1
24071,1
24072,0
24073,0
24074,0
24075,1
24076,1
24077,1
24078,1
24079,0
24080,1
24081,1
24082,1
24083,1
24084,1
24085,1
24086,1
24087,1
24088,1
24089,0
24090,1
24091,1
24092,1
24093,1
24094,1
24095,1
24096,1
24097,1
24098,1
24099,1
24100,1
24101,1
24102,0
24103,1
24104,1
24105,1
24106,1
24107,1
24108,1
24109,1
24110,1
24111,1
24112,1
24113,1
24114,1
24115,1
24116,1
24117,1
24118,1
24119,1
24120,1
24121,1
24122,1
24123,1
24124,1
24125,1
24126,1
24127,1
24128,1
24129,1
24130,1
24131,1
24132,1
24133,0
24134,1
24135,1
24136,1
24137,1
24138,1
24139,1
24140,1
24141,1
24142,1
24143,1
24144,1
24145,1
24146,1
24147,1
24148,1
24149,1
24150,0
24151,1
24152,0
24153,1
24154,1
24155,0
24156,1
24157,1
24158,1
24159,1
24160,1
24161,1
24162,1
24163,1
24164,1
24165,1
24166,1
24167,1
24168,1
24169,1
24170,1
24171,1
24172,1
24173,0
24174,1
24175,1
24176,1
24177,1
24178,1
24179,1
24180,1
24181,1
24182,1
24183,1
24184,1
24185,1
24186,1
24187,1
24188,1
24189,1
24190,1
24191,1
24192,1
24193,1
24194,1
24195,1
24196,1
24197,1
24198,1
24199,1
24200,1
24201,0
24202,1
24203,1
24204,1
24205,1
24206,1
24207,1
24208,1
24209,1
24210,1
24211,1
24212,1
24213,1
24214,0
24215,1
24216,1
24217,1
24218,1
24219,0
24220,0
24221,0
24222,1
24223,1
24224,1
24225,1
24226,1
24227,1
24228,1
24229,1
24230,1
24231,2
24232,1
24233,1
24234,1
24235,1
24236,1
24237,1
24238,1
24239,1
24240,1
24241,1
24242,1
24243,2
24244,2
24245,1
24246,1
24247,1
24248,1
24249,1
24250,1
24251,0
24252,1
24253,0
24254,0
24255,0
24256,1
24257,1
24258,1
24259,1
24260,1
24261,1
24262,1
24263,1
24264,0
24265,1
24266,1
24267,1
24268,0
24269,0
24270,0
24271,0
24272,0
24273,1
24274,1
24275,1
24276,1
24277,1
24278,1
24279,1
24280,0
24281,1
24282,1
24283,1
24284,1
24285,1
24286,1
24287,1
24288,1
24289,1
24290,1
24291,1
24292,1
24293,1
24294,1
24295,1
24296,1
24297,1
24298,1
24299,1
24300,1
24301,1
24302,1
24303,0
24304,0
24305,0
24306,1
24307,1
24308,1
24309,0
24310,1
24311,1
24312,1
24313,1
24314,1
24315,1
24316,1
24317,1
24318,1
24319,1
24320,1
24321,1
24322,1
24323,0
24324,1
24325,1
24326,1
24327,1
24328,1
24329,1
24330,1
24331,1
24332,1
24333,1
24334,1
24335,1
24336,1
24337,1
24338,1
24339,1
24340,1
24341,1
24342,1
24343,1
24344,1
24345,1
24346,1
24347,0
24348,1
24349,1
24350,1
24351,1
24352,1
24353,1
24354,1
24355,1
24356,1
24357,1
24358,1
24359,1
24360,1
24361,1
24362,1
24363,1
24364,1
24365,1
24366,0
24367,0
24368,0
24369,1
24370,1
24371,1
24372,1
24373,1
24374,1
24375,1
24376,1
24377,1
24378,1
24379,1
24380,1
24381,1
24382,1
24383,1
24384,1
24385,1
24386,1
24387,1
24388,1
24389,1
24390,1
24391,1
24392,1
24393,1
24394,1
24395,1
24396,1
24397,1
24398,1
24399,0
24400,0
24401,1
24402,1
24403,1
24404,1
24405,1
24406,1
24407,1
24408,1
24409,1
24410,1
24411,1
24412,1
24413,1
24414,1
24415,1
24416,1
24417,1
24418,1
24419,1
24420,2
24421,1
24422,1
24423,1
24424,1
24425,1
24426,1
24427,1
24428,1
24429,1
24430,1
24431,1
24432,1
24433,0
24434,0
24435,1
24436,1
24437,1
24438,1
24439,1
24440,1
24441,1
24442,1
24443,1
24444,1
24445,1
24446,1
24447,1
24448,1
24449,1
24450,1
24451,1
24452,1
24453,1
24454,1
24455,1
24456,1
24457,1
24458,0
24459,1
24460,1
24461,1
24462,1
24463,1
24464,0
24465,1
24466,1
24467,1
24468,1
24469,1
24470,0
24471,1
24472,1
24473,1
24474,1
24475,1
24476,1
24477,1
24478,1
24479,1
24480,1
24481,1
24482,1
24483,1
24484,1
24485,1
24486,1
24487,1
24488,1
24489,1
24490,1
24491,1
24492,1
24493,1
24494,1
24495,1
24496,1
24497,1
24498,1
24499,0
24500,1
24501,2
24502,0
24503,1
24504,1
24505,1
24506,1
24507,1
24508,1
24509,1
24510,1
24511,1
24512,1
24513,1
24514,1
24515,1
24516,1
24517,1
24518,1
24519,1
24520,1
24521,1
24522,0
24523,1
24524,1
24525,1
24526,1
24527,1
24528,1
24529,1
24530,1
24531,1
24532,1
24533,1
24534,1
24535,1
24536,2
24537,1
24538,1
24539,1
24540,1
24541,1
24542,1
24543,1
24544,1
24545,1
24546,1
24547,1
24548,1
24549,1
24550,1
24551,1
24552,1
24553,1
24554,1
24555,1
24556,2
24557,1
24558,1
24559,1
24560,1
24561,1
24562,1
24563,1
24564,1
24565,1
24566,1
24567,1
24568,1
24569,1
24570,1
24571,1
24572,0
24573,1
24574,1
24575,0
24576,1
24577,1
24578,1
24579,1
24580,1
24581,1
24582,1
24583,1
24584,1
24585,1
24586,1
24587,1
24588,1
24589,1
24590,2
24591,1
24592,1
24593,1
24594,0
24595,1
24596,1
24597,1
24598,1
24599,0
24600,1
24601,1
24602,1
24603,1
24604,1
24605,1
24606,1
24607,1
24608,1
24609,1
24610,1
24611,1
24612,1
24613,1
24614,1
24615,1
24616,1
24617,1
24618,1
24619,1
24620,1
24621,1
24622,1
24623,1
24624,1
24625,1
24626,1
24627,1
24628,0
24629,1
24630,1
24631,1
24632,1
24633,1
24634,1
24635,1
24636,1
24637,1
24638,1
24639,1
24640,2
24641,1
24642,1
24643,1
24644,1
24645,1
24646,1
24647,1
24648,1
24649,1
24650,1
24651,1
24652,1
24653,1
24654,1
24655,1
24656,0
24657,0
24658,0
24659,1
24660,1
24661,1
24662,1
24663,0
24664,1
24665,1
24666,1
24667,1
24668,1
24669,1
24670,1
24671,1
24672,1
24673,1
24674,1
24675,1
24676,1
24677,1
24678,1
24679,1
24680,1
24681,1
24682,1
24683,1
24684,1
24685,1
24686,1
24687,1
24688,1
24689,0
24690,0
24691,0
24692,0
24693,0
24694,0
24695,0
24696,0
24697,0
24698,0
24699,0
24700,2
24701,0
24702,1
24703,1
24704,1
24705,1
24706,1
24707,1
24708,1
24709,1
24710,1
24711,1
24712,1
24713,1
24714,1
24715,0
24716,0
24717,0
24718,0
24719,0
24720,0
24721,0
24722,0
24723,0
24724,0
24725,0
24726,0
24727,0
24728,0
24729,1
24730,0
24731,1
24732,1
24733,1
24734,1
24735,1
24736,0
24737,0
24738,0
24739,0
24740,0
24741,0
24742,0
24743,1
24744,0
24745,1
24746,1
24747,1
24748,1
24749,1
24750,1
24751,1
24752,1
24753,1
24754,0
24755,0
24756,0
24757,0
24758,0
24759,0
24760,0
24761,0
24762,0
24763,0
24764,0
24765,1
24766,1
24767,1
24768,1
24769,1
24770,0
24771,0
24772,0
24773,1
24774,1
24775,1
24776,1
24777,1
24778,1
24779,1
24780,1
24781,1
24782,1
24783,1
24784,0
24785,0
24786,0
24787,0
24788,0
24789,0
24790,0
24791,0
24792,0
24793,0
24794,0
24795,0
24796,0
24797,0
24798,0
24799,0
24800,0
24801,0
24802,0
24803,0
24804,0
24805,0
24806,0
24807,0
24808,0
24809,1
24810,0
24811,0
24812,0
24813,0
24814,1
24815,1
24816,1
24817,1
24818,1
24819,1
24820,1
24821,1
24822,1
24823,1
24824,1
24825,1
24826,1
24827,1
24828,1
24829,1
24830,1
24831,1
24832,1
24833,1
24834,1
24835,1
24836,1
24837,0
24838,0
24839,0
24840,0
24841,0
24842,0
24843,1
24844,1
24845,1
24846,1
24847,1
24848,1
24849,1
24850,0
24851,1
24852,1
24853,0
24854,0
24855,1
24856,1
24857,1
24858,1
24859,1
24860,1
24861,1
24862,1
24863,1
24864,1
24865,1
24866,1
24867,1
24868,1
24869,1
24870,1
24871,1
24872,1
24873,1
24874,1
24875,1
24876,1
24877,2
24878,1
24879,1
24880,0
24881,1
24882,1
24883,1
24884,1
24885,1
24886,1
24887,1
24888,1
24889,1
24890,1
24891,1
24892,1
24893,1
24894,1
24895,1
24896,1
24897,1
24898,1
24899,1
24900,1
24901,1
24902,1
24903,1
24904,1
24905,1
24906,1
24907,1
24908,1
24909,1
24910,1
24911,1
24912,1
24913,1
24914,1
24915,1
24916,1
24917,1
24918,1
24919,1
24920,1
24921,1
24922,1
24923,1
24924,1
24925,1
24926,1
24927,1
24928,1
24929,1
24930,1
24931,1
24932,1
24933,1
24934,1
24935,1
24936,1
24937,0
24938,0
24939,0
24940,1
24941,1
24942,1
24943,1
24944,1
24945,1
24946,1
24947,1
24948,1
24949,1
24950,1
24951,1
24952,1
24953,1
24954,1
24955,1
24956,1
24957,1
24958,1
24959,1
24960,1
24961,1
24962,1
24963,1
24964,1
24965,1
24966,1
24967,1
24968,1
24969,0
24970,0
24971,1
24972,1
24973,1
24974,1
24975,1
24976,1
24977,1
24978,1
24979,1
24980,1
24981,1
24982,1
24983,1
24984,1
24985,1
24986,1
24987,0
24988,1
24989,0
24990,1
24991,1
24992,1
24993,1
24994,1
24995,1
24996,1
24997,1
24998,1
24999,1
25000,1
25001,1
25002,1
25003,1
25004,1
25005,1
25006,1
25007,1
25008,0
25009,1
25010,1
25011,1
25012,1
25013,1
25014,1
25015,1
25016,1
25017,1
25018,1
25019,1
25020,1
25021,1
25022,1
25023,1
25024,1
25025,1
25026,1
25027,1
25028,1
25029,1
25030,1
25031,0
25032,1
25033,1
25034,0
25035,0
25036,0
25037,0
25038,0
25039,0
25040,0
25041,0
25042,1
25043,1
25044,1
25045,1
25046,1
25047,1
25048,0
25049,1
25050,1
25051,1
25052,1
25053,1
25054,1
25055,1
25056,1
25057,1
25058,1
25059,1
25060,1
25061,1
25062,1
25063,1
25064,1
25065,1
25066,1
25067,1
25068,1
25069,1
25070,1
25071,1
25072,1
25073,0
25074,1
25075,1
25076,1
25077,1
25078,1
25079,1
25080,1
25081,1
25082,1
25083,1
25084,1
25085,1
25086,1
25087,1
25088,1
25089,1
25090,1
25091,1
25092,1
25093,1
25094,1
25095,1
25096,1
25097,1
25098,1
25099,1
25100,1
25101,1
25102,1
25103,1
25104,1
25105,1
25106,1
25107,1
25108,1
25109,1
25110,1
25111,1
25112,1
25113,1
25114,1
25115,1
25116,1
25117,1
25118,1
25119,1
25120,1
25121,1
25122,1
25123,1
25124,1
25125,0
25126,0
25127,0
25128,1
25129,1
25130,1
25131,1
25132,1
25133,1
25134,1
25135,1
25136,1
25137,1
25138,1
25139,1
25140,1
25141,1
25142,1
25143,1
25144,1
25145,1
25146,1
25147,1
25148,1
25149,1
25150,1
25151,1
25152,1
25153,1
25154,1
25155,1
25156,1
25157,0
25158,1
25159,1
25160,0
25161,1
25162,1
25163,1
25164,1
25165,1
25166,1
25167,1
25168,1
25169,1
25170,1
25171,1
25172,1
25173,1
25174,1
25175,1
25176,1
25177,1
25178,1
25179,1
25180,1
25181,2
25182,1
25183,1
25184,1
25185,1
25186,1
25187,1
25188,1
25189,1
25190,1
25191,1
25192,1
25193,1
25194,1
25195,1
25196,1
25197,1
25198,1
25199,1
25200,0
25201,1
25202,1
25203,1
25204,1
25205,1
25206,1
25207,1
25208,1
25209,1
25210,1
25211,1
25212,1
25213,1
25214,1
25215,1
25216,1
25217,0
25218,0
25219,0
25220,0
25221,0
25222,0
25223,0
25224,1
25225,1
25226,1
25227,1
25228,1
25229,1
25230,1
25231,1
25232,1
25233,1
25234,1
25235,1
25236,1
25237,1
25238,1
25239,1
25240,1
25241,1
25242,1
25243,1
25244,1
25245,1
25246,1
25247,0
25248,1
25249,1
25250,1
25251,1
25252,1
25253,1
25254,1
25255,1
25256,1
25257,1
25258,1
25259,1
25260,1
25261,1
25262,1
25263,0
25264,1
25265,1
25266,1
25267,1
25268,1
25269,1
25270,1
25271,1
25272,1
25273,1
25274,1
25275,1
25276,1
25277,1
25278,1
25279,1
25280,1
25281,1
25282,1
25283,1
25284,1
25285,1
25286,2
25287,1
25288,1
25289,1
25290,1
25291,1
25292,2
25293,1
25294,1
25295,1
25296,1
25297,1
25298,1
25299,1
25300,1
25301,1
25302,1
25303,1
25304,1
25305,1
25306,1
25307,0
25308,1
25309,1
25310,1
25311,0
25312,1
25313,1
25314,1
25315,1
25316,1
25317,1
25318,1
25319,1
25320,1
25321,1
25322,1
25323,1
25324,1
25325,1
25326,1
25327,1
25328,1
25329,1
25330,1
25331,1
25332,1
25333,1
25334,1
25335,1
25336,1
25337,0
25338,1
25339,1
25340,1
25341,1
25342,1
25343,1
25344,1
25345,1
25346,2
25347,1
25348,1
25349,1
25350,1
25351,1
25352,0
25353,0
25354,0
25355,0
25356,0
25357,0
25358,0
25359,0
25360,0
25361,0
25362,0
25363,0
25364,0
25365,1
25366,1
25367,1
25368,1
25369,1
25370,1
25371,1
25372,1
25373,1
25374,1
25375,0
25376,1
25377,0
25378,2
25379,1
25380,2
25381,0
25382,1
25383,1
25384,1
25385,1
25386,1
25387,1
25388,1
25389,1
25390,1
25391,1
25392,1
25393,1
25394,1
25395,1
25396,1
25397,1
25398,1
25399,1
25400,1
25401,1
25402,1
25403,1
25404,1
25405,1
25406,1
25407,1
25408,1
25409,1
25410,1
25411,1
25412,1
25413,1
25414,1
25415,1
25416,1
25417,1
25418,1
25419,1
25420,1
25421,1
25422,1
25423,1
25424,1
25425,1
25426,0
25427,1
25428,1
25429,0
25430,1
25431,1
25432,1
25433,1
25434,1
25435,1
25436,1
25437,1
25438,1
25439,1
25440,1
25441,1
25442,1
25443,1
25444,1
25445,1
25446,1
25447,1
25448,1
25449,1
25450,1
25451,1
25452,1
25453,1
25454,1
25455,1
25456,0
25457,0
25458,1
25459,1
25460,1
25461,1
25462,1
25463,1
25464,1
25465,1
25466,1
25467,1
25468,1
25469,1
25470,1
25471,1
25472,1
25473,1
25474,1
25475,1
25476,1
25477,1
25478,1
25479,1
25480,1
25481,1
25482,1
25483,0
25484,1
25485,1
25486,1
25487,1
25488,1
25489,1
25490,1
25491,2
25492,1
25493,1
25494,0
25495,1
25496,0
25497,1
25498,1
25499,1
25500,1
25501,1
25502,1
25503,1
25504,1
25505,1
25506,1
25507,1
25508,1
25509,1
25510,1
25511,1
25512,1
25513,1
25514,1
25515,1
25516,1
25517,1
25518,1
25519,1
25520,1
25521,1
25522,1
25523,1
25524,1
25525,1
25526,1
25527,1
25528,2
25529,1
25530,1
25531,0
25532,1
25533,1
25534,1
25535,1
25536,1
25537,1
25538,1
25539,1
25540,1
25541,1
25542,1
25543,1
25544,1
25545,1
25546,1
25547,1
25548,1
25549,1
25550,1
25551,1
25552,1
25553,1
25554,1
25555,1
25556,1
25557,1
25558,1
25559,1
25560,1
25561,1
25562,1
25563,1
25564,1
25565,1
25566,1
25567,1
25568,1
25569,1
25570,0
25571,1
25572,1
25573,1
25574,1
25575,1
25576,1
25577,1
25578,1
25579,1
25580,1
25581,1
25582,1
25583,1
25584,1
25585,1
25586,1
25587,1
25588,1
25589,1
25590,1
25591,1
25592,1
25593,1
25594,1
25595,1
25596,1
25597,1
25598,1
25599,1
25600,1
25601,1
25602,1
25603,1
25604,0
25605,0
25606,0
25607,0
25608,0
25609,0
25610,0
25611,0
25612,0
25613,0
25614,0
25615,0
25616,1
25617,1
25618,1
25619,1
25620,1
25621,1
25622,1
25623,1
25624,1
25625,1
25626,1
25627,1
25628,1
25629,1
25630,1
25631,1
25632,1
25633,1
25634,1
25635,1
25636,1
25637,1
25638,1
25639,1
25640,1
25641,1
25642,1
25643,1
25644,1
25645,1
25646,1
25647,1
25648,1
25649,1
25650,1
25651,1
25652,1
25653,1
25654,1
25655,1
25656,1
25657,1
25658,1
25659,1
25660,0
25661,1
25662,1
25663,1
25664,1
25665,1
25666,1
25667,0
25668,1
25669,1
25670,1
25671,1
25672,1
25673,1
25674,0
25675,1
25676,1
25677,1
25678,1
25679,1
25680,1
25681,1
25682,1
25683,1
25684,1
25685,1
25686,1
25687,1
25688,0
25689,1
25690,1
25691,1
25692,1
25693,1
25694,1
25695,1
25696,1
25697,1
25698,1
25699,1
25700,1
25701,1
25702,1
25703,1
25704,1
25705,1
25706,1
25707,1
25708,1
25709,1
25710,1
25711,1
25712,1
25713,1
25714,1
25715,1
25716,1
25717,1
25718,1
25719,1
25720,1
25721,1
25722,1
25723,1
25724,1
25725,1
25726,1
25727,1
25728,1
25729,1
25730,1
25731,1
25732,1
25733,1
25734,1
25735,1
25736,1
25737,1
25738,1
25739,1
25740,1
25741,1
25742,1
25743,1
25744,1
25745,1
25746,1
25747,1
25748,0
25749,0
25750,1
25751,1
25752,1
25753,1
25754,1
25755,1
25756,1
25757,1
25758,1
25759,1
25760,1
25761,1
25762,1
25763,1
25764,1
25765,1
25766,0
25767,0
25768,1
25769,2
25770,1
25771,1
25772,1
25773,1
25774,1
25775,1
25776,1
25777,1
25778,1
25779,0
25780,0
25781,1
25782,1
25783,1
25784,0
25785,1
25786,1
25787,1
25788,1
25789,1
25790,1
25791,1
25792,1
25793,1
25794,1
25795,1
25796,1
25797,1
25798,1
25799,1
25800,1
25801,1
25802,1
25803,1
25804,1
25805,1
25806,0
25807,0
25808,0
25809,0
25810,0
25811,0
25812,0
25813,0
25814,1
25815,1
25816,1
25817,1
25818,1
25819,1
25820,1
25821,1
25822,1
25823,1
25824,0
25825,0
25826,0
25827,0
25828,0
25829,0
25830,0
25831,0
25832,0
25833,0
25834,0
25835,0
25836,1
25837,1
25838,1
25839,1
25840,1
25841,1
25842,1
25843,1
25844,1
25845,2
25846,1
25847,0
25848,0
25849,0
25850,1
25851,1
25852,1
25853,1
25854,1
25855,1
25856,1
25857,1
25858,1
25859,1
25860,1
25861,1
25862,1
25863,2
25864,1
25865,1
25866,2
25867,1
25868,1
25869,1
25870,1
25871,1
25872,1
25873,1
25874,1
25875,1
25876,1
25877,1
25878,0
25879,1
25880,1
25881,1
25882,1
25883,1
25884,1
25885,1
25886,1
25887,1
25888,1
25889,1
25890,1
25891,1
25892,1
25893,1
25894,1
25895,1
25896,1
25897,1
25898,1
25899,1
25900,1
25901,1
25902,1
25903,2
25904,1
25905,1
25906,1
25907,1
25908,1
25909,0
25910,1
25911,1
25912,0
25913,0
25914,1
25915,1
25916,1
25917,1
25918,1
25919,1
25920,0
25921,1
25922,1
25923,1
25924,1
25925,1
25926,1
25927,1
25928,1
25929,1
25930,1
25931,1
25932,1
25933,1
25934,0
25935,1
25936,1
25937,1
25938,1
25939,1
25940,1
25941,1
25942,1
25943,1
25944,1
25945,0
25946,0
25947,0
25948,0
25949,0
25950,0
25951,1
25952,0
25953,1
25954,1
25955,1
25956,1
25957,0
25958,1
25959,1
25960,1
25961,1
25962,1
25963,1
25964,1
25965,1
25966,1
25967,1
25968,1
25969,1
25970,1
25971,1
25972,1
25973,1
25974,1
25975,1
25976,1
25977,1
25978,1
25979,1
25980,1
25981,1
25982,1
25983,1
25984,1
25985,1
25986,0
25987,1
25988,1
25989,1
25990,1
25991,1
25992,1
25993,1
25994,1
25995,1
25996,1
25997,1
25998,1
25999,1
26000,1
26001,1
26002,1
26003,0
26004,0
26005,1
26006,1
26007,1
26008,1
26009,1
26010,1
26011,1
26012,1
26013,1
26014,1
26015,1
26016,1
26017,1
26018,1
26019,1
26020,1
26021,1
26022,1
26023,1
26024,1
26025,1
26026,1
26027,1
26028,0
26029,0
26030,0
26031,0
26032,1
26033,1
26034,1
26035,1
26036,1
26037,1
26038,1
26039,1
26040,1
26041,1
26042,1
26043,1
26044,1
26045,0
26046,1
26047,1
26048,1
26049,1
26050,1
26051,1
26052,1
26053,1
26054,1
26055,1
26056,1
26057,1
26058,1
26059,1
26060,1
26061,1
26062,1
26063,1
26064,1
26065,0
26066,1
26067,1
26068,0
26069,1
26070,1
26071,0
26072,1
26073,1
26074,1
26075,0
26076,1
26077,2
26078,1
26079,1
26080,1
26081,1
26082,1
26083,1
26084,1
26085,1
26086,1
26087,1
26088,1
26089,1
26090,1
26091,1
26092,1
26093,0
26094,1
26095,1
26096,1
26097,2
26098,1
26099,2
26100,1
26101,1
26102,0
26103,1
26104,1
26105,1
26106,1
26107,1
26108,1
26109,1
26110,1
26111,1
26112,1
26113,1
26114,1
26115,1
26116,1
26117,1
26118,1
26119,1
26120,1
26121,1
26122,1
26123,1
26124,1
26125,1
26126,0
26127,1
26128,1
26129,1
26130,1
26131,1
26132,1
26133,1
26134,1
26135,1
26136,1
26137,1
26138,1
26139,1
26140,1
26141,1
26142,1
26143,1
26144,0
26145,1
26146,1
26147,1
26148,1
26149,1
26150,1
26151,1
26152,1
26153,1
26154,1
26155,1
26156,1
26157,1
26158,1
26159,1
26160,1
26161,0
26162,1
26163,0
26164,0
26165,1
26166,1
26167,1
26168,1
26169,1
26170,1
26171,1
26172,0
26173,0
26174,1
26175,0
26176,0
26177,0
26178,0
26179,0
26180,0
26181,0
26182,0
26183,0
26184,0
26185,0
26186,0
26187,0
26188,0
26189,1
26190,1
26191,1
26192,1
26193,1
26194,1
26195,1
26196,1
26197,1
26198,1
26199,0
26200,1
26201,1
26202,1
26203,1
26204,1
26205,1
26206,1
26207,1
26208,1
26209,1
26210,1
26211,1
26212,1
26213,1
26214,1
26215,1
26216,1
26217,0
26218,1
26219,1
26220,1
26221,1
26222,1
26223,1
26224,0
26225,1
26226,0
26227,0
26228,0
26229,0
26230,0
26231,0
26232,0
26233,0
26234,0
26235,0
26236,0
26237,0
26238,0
26239,0
26240,0
26241,0
26242,0
26243,1
26244,1
26245,1
26246,1
26247,1
26248,1
26249,1
26250,1
26251,1
26252,1
26253,1
26254,1
26255,1
26256,1
26257,1
26258,1
26259,1
26260,1
26261,1
26262,1
26263,1
26264,1
26265,1
26266,1
26267,1
26268,1
26269,1
26270,1
26271,1
26272,1
26273,1
26274,1
26275,1
26276,1
26277,1
26278,1
26279,1
26280,1
26281,1
26282,1
26283,1
26284,1
26285,1
26286,1
26287,1
26288,1
26289,1
26290,1
26291,1
26292,0
26293,1
26294,1
26295,1
26296,0
26297,1
